0;36;13;-84;-0.014279609769060952
0;15;-37;102;-0.01696887738282249
0;22;70;-124;-0.05028011809060229
0;34;0;-83;-0.04905073555472139
0;3;11;-28;-0.017450487927052283
0;10;28;-108;-0.016237964376922043
0;12;47;8;-0.016600211851708346
0;28;81;-75;-0.018804942677979497
0;14;96;-91;-0.04731827883263773
0;29;36;-15;-0.016517142958482278
0;1;-91;-87;-0.015239296151983606
0;7;91;64;-0.06448009548006417
0;31;-29;-24;-0.01635218787066406
0;5;84;-22;-0.014121921446066943
0;6;-66;21;-0.017274105637538284
0;23;12;-92;-0.049234530209679495
0;16;18;85;-0.016756745325475997
0;17;105;-39;-0.01661749392617784
0;4;-6;-119;-0.01811944755757877
0;33;-27;-55;-0.01697879940728586
0;0;57;-85;-0.04557152130078068
0;27;36;-30;-0.016420927920834494
0;8;-9;-84;-0.060042785259295295
0;18;97;70;-0.018424472567990735
0;26;4;-58;-0.019070919589952107
0;9;60;-95;-0.0664628800822592
0;13;59;21;-0.01717946542558324
0;25;23;25;-0.016943285578743916
0;32;-95;-38;-0.015957008818102247
0;19;96;8;-0.016386574455295566
0;30;-100;113;-0.06523043771847936
0;2;97;87;-0.10297114538947383
0;20;-100;99;-0.06148704605190658
0;21;103;-81;-0.09531253185192656
0;24;-58;76;-0.017656607428485627
0;35;62;-120;-0.04957126328804329
0;11;97;-102;-0.10674788649801825
1;3;20;-19;-0.06842741664739793
1;36;23;-84;-0.09553663870878137
1;6;-51;19;-0.03427182558487596
1;19;104;6;-0.032510963719306396
1;16;33;92;-0.0332453827257444
1;33;-27;-66;-0.033685938024055284
1;18;106;80;-0.07678165922073266
1;0;51;-74;-0.09435960408721022
1;21;93;-79;-0.11242189398601199
1;22;59;-122;-0.06572828020182275
1;23;8;-106;-0.06404405479211095
1;11;83;-89;-0.15954861232916584
1;1;-81;-90;-0.03023476356553545
1;29;53;-15;-0.06603476985215306
1;20;-83;93;-0.07552443282323396
1;2;103;99;-0.11721384231731913
1;10;22;-90;-0.06563511456487137
1;24;-63;90;-0.03503070913811546
1;26;-6;-67;-0.08925332432298161
1;27;43;-37;-0.03257912099493576
1;13;71;33;-0.034084059404357214
1;31;-45;-26;-0.032442740735397435
1;25;10;26;-0.03361547858822811
1;15;-51;104;-0.033666252727519774
1;28;96;-79;-0.12552592675981544
1;8;3;-75;-0.10358464131667533
1;12;58;12;-0.03293482031378936
1;35;78;-125;-0.0648663518589846
1;30;-97;122;-0.08219577934428779
1;4;-17;-117;-0.0359489839542364
1;17;96;-47;-0.03296910794953689
1;14;92;-105;-0.10592775800985033
1;34;18;-76;-0.1885240754707488
1;7;85;52;-0.08097800261669663
1;32;-87;-23;-0.03165870549511485
1;9;65;-87;-0.10754821998347464
1;5;91;-6;-0.02801789214899686
2;34;18;-76;-0.2213674771339259
2;3;20;-32;-0.08478306590809193
2;12;45;7;-0.049008075040477106
2;32;-73;-25;-0.047109175025295214
2;22;75;-119;-0.08092927171926367
2;35;86;-116;-0.07991671901279085
2;7;95;40;-0.09721194323914295
2;21;109;-86;-0.18019333794090453
2;16;15;98;-0.049470201927608426
2;23;5;-118;-0.07861662698122351
2;6;-45;2;-0.05099758201305615
2;27;39;-46;-0.04847878297985142
2;17;85;-32;-0.04905909614852211
2;26;-4;-82;-0.13547757558121432
2;36;33;-84;-0.14117195160770302
2;25;-2;27;-0.05002091650956042
2;31;-52;-43;-0.04827584475429503
2;18;97;71;-0.09397762524119169
2;8;-3;-67;-0.11738370485452743
2;20;-77;106;-0.08933722140622002
2;9;74;-101;-0.15636558969462477
2;33;-10;-65;-0.08425589024437186
2;2;94;88;-0.13122865609431889
2;1;-89;-97;-0.04499030350047051
2;14;100;-93;-0.11844428379753147
2;24;-55;95;-0.05212682522039125
2;0;63;-81;-0.10744669018303821
2;15;-41;101;-0.09594329754375086
2;4;-11;-100;-0.05349324776854747
2;10;22;-75;-0.14404028916328826
2;11;94;-93;-0.2015161032640861
2;13;72;22;-0.050718179879470915
2;19;106;-10;-0.0934852743008836
2;30;-84;123;-0.09888967550408334
2;5;106;-17;-0.08607771228173788
2;28;84;-80;-0.142322454609638
2;29;62;-20;-0.08149535649300088
3;26;-14;-76;-0.15238085396186696
3;22;68;-124;-0.13119938247672613
3;15;-38;113;-0.11137708216587339
3;1;-73;-94;-0.0595097547964466
3;33;-6;-56;-0.09988659540774791
3;17;79;-22;-0.06489164453632357
3;24;-41;104;-0.11406268168276679
3;8;-10;-79;-0.16454602915204675
3;23;17;-121;-0.09295603801531027
3;31;-50;-29;-0.06385561910889026
3;18;110;67;-0.1108984558053232
3;12;52;14;-0.06482415769153793
3;30;-78;115;-0.11531646932532214
3;36;29;-73;-0.1531928101510408
3;21;99;-78;-0.19594460717756623
3;28;101;-86;-0.19302487376567612
3;34;27;-87;-0.23221491452465348
3;25;-11;37;-0.06616386742415148
3;32;-59;-28;-0.0953957949787172
3;19;90;-18;-0.14328012772416376
3;27;51;-32;-0.06412405037300839
3;11;101;-106;-0.2508737595786532
3;29;60;-33;-0.1406084009336982
