0;32;89;-36;-0.07236318917863738
0;12;-62;-61;-0.07659730785166707
0;37;-97;24;-0.07560510976251067
0;17;21;-10;-0.02025280614312963
0;33;-44;69;-0.021160916338049507
0;28;-70;50;-0.01788019718472711
0;40;42;-111;-0.021596218416630064
0;26;59;-20;-0.07071099342598419
0;2;-71;80;-0.022810143035763453
0;9;26;-108;-0.018890249851656993
0;44;-55;-73;-0.09080062463332761
0;22;64;-69;-0.023210296145754983
0;34;42;85;-0.018699320782051387
0;41;104;-118;-0.022599794437647258
0;4;-103;-30;-0.02180693769224229
0;21;48;-38;-0.019601270251623726
0;23;101;23;-0.019956523378169888
0;10;-9;-82;-0.07799507044219556
0;13;82;-65;-0.06110239197430767
0;15;56;93;-0.022777673490389283
0;3;-75;37;-0.13014636466031304
0;20;-68;29;-0.0750448615329764
0;16;23;-112;-0.0714364690110092
0;38;-98;49;-0.022750119686352432
0;27;85;-15;-0.06920766290027935
0;24;-55;38;-0.07273379665460378
0;30;-109;-120;-0.021624527626185497
0;14;-83;-124;-0.02055498896513508
0;0;-61;16;-0.01883680213152983
0;18;-11;-75;-0.07548104204785355
0;29;-10;62;-0.024881167532851967
0;31;-22;17;-0.021055102313195517
0;35;72;-6;-0.06601910665455879
0;7;-10;-13;-0.021086540666495512
0;8;-39;41;-0.05940764135327592
0;45;10;-115;-0.07605580408269097
0;6;-89;-91;-0.0215799948205313
0;1;51;-82;-0.07006711151720446
0;19;-59;-80;-0.0233699541425596
0;5;75;-101;-0.019785293130156645
0;36;32;21;-0.020319270545274493
0;25;-30;-49;-0.02126209976730653
0;39;79;-95;-0.06858132838824105
0;43;-37;50;-0.11253846304193149
0;42;95;-4;-0.020075007190067495
0;11;-82;-28;-0.019969851879748535
1;39;79;-95;-0.1140827184267712
1;24;-55;38;-0.11287939147378556
1;17;16;-20;-0.040100556163396694
1;5;72;-91;-0.13103059309825715
1;20;-52;25;-0.13522062537799584
1;1;41;-89;-0.09124353615682068
1;42;89;-14;-0.08663769453051562
1;16;38;-109;-0.18512853785881478
1;4;-90;-29;-0.04317773663063962
1;31;-9;13;-0.041689102580127146
1;27;102;-16;-0.132413975653348
1;6;-94;-106;-0.042728389744651984
1;28;-82;51;-0.07507640564938145
1;32;105;-25;-0.09167850888237183
1;30;-99;-114;-0.10400431353703632
1;13;67;-53;-0.07627139242940129
1;14;-77;-112;-0.0406988781509674
1;44;-45;-74;-0.10743498294751908
1;38;-94;39;-0.09281291971199668
1;12;-75;-54;-0.1322557148563006
1;19;-51;-73;-0.09280680044108158
1;8;-31;48;-0.07608111025964959
1;22;75;-64;-0.13631306092902773
1;2;-87;84;-0.045164083210811556
1;37;-96;13;-0.1414525234640004
1;3;-75;48;-0.18819909425535364
1;21;43;-52;-0.03881051509821487
1;25;-19;-54;-0.04209895753926696
1;15;67;88;-0.04509979351097071
1;43;-38;40;-0.17071748106185536
1;18;-8;-87;-0.09316006265384424
1;40;33;-105;-0.08337993686228684
1;29;-19;69;-0.04926471171504687
1;10;2;-86;-0.09698901437258212
1;34;59;86;-0.03702465514846165
1;11;-78;-18;-0.03954030672190201
1;9;26;-108;-0.11823002313022735
1;7;-29;-12;-0.04175135051966117
1;0;-53;10;-0.08514169236257141
1;23;92;31;-0.03951391628877643
1;41;90;-105;-0.04474759298654152
1;33;-34;83;-0.04189861434933806
1;26;73;-32;-0.09214316324418492
1;35;87;-9;-0.1322419508779279
1;45;15;-104;-0.09555258148531365
1;36;27;3;-0.040232155679643555
2;16;54;-105;-0.24784700741061272
2;42;83;3;-0.15244275056902512
2;14;-70;-97;-0.06043988955308299
2;7;-13;-3;-0.11828983666810011
2;18;-15;-96;-0.11048550284771508
2;6;-106;-110;-0.12341781063073554
2;24;-50;52;-0.17074235891998812
2;25;-7;-67;-0.06251907815578805
2;36;16;2;-0.0597467831113252
2;26;64;-41;-0.1131466896660216
2;41;89;-86;-0.11849727810357091
2;32;93;-36;-0.11060752219203163
2;0;-36;13;-0.10227566064684979
2;34;65;69;-0.05498348282754373
2;23;101;25;-0.05868016134117082
2;15;68;100;-0.06697547113114055
2;31;-9;23;-0.1170716558842102
2;17;5;-19;-0.05955135118325838
2;9;27;-95;-0.1674065890262818
2;35;101;1;-0.14870890685044968
2;21;60;-58;-0.0576355750478742
2;37;-93;-4;-0.15917065981310186
2;45;8;-88;-0.16170687651529092
2;33;-47;71;-0.11614834461822365
2;44;-45;-74;-0.19147789377973612
2;1;30;-99;-0.1591259196968804
2;11;-66;-30;-0.05871935246721249
2;38;-76;38;-0.15958898537581423
2;4;-79;-28;-0.11965544794400385
2;3;-60;47;-0.28673092189295446
2;28;-100;51;-0.09145507472112091
2;12;-67;-62;-0.15146469283980069
2;27;92;-19;-0.14840476546305692
2;5;80;-85;-0.18652963383471688
2;8;-21;41;-0.09242110978789586
2;10;19;-79;-0.16170958353625986
2;13;70;-68;-0.091137012875393
2;43;-44;32;-0.1883902357985826
2;22;56;-68;-0.15679709585620216
2;39;79;-95;-0.2149036109072594
2;2;-71;76;-0.06707094458235874
2;19;-40;-69;-0.15107906577635477
2;29;-20;50;-0.1322110486545185
2;40;47;-115;-0.1353064547185331
2;20;-43;35;-0.2443121761275462
2;30;-110;-121;-0.12354875489248096
3;14;-63;-83;-0.07978608072715632
3;30;-96;-119;-0.1427023074208168
3;31;-18;11;-0.13578532507972163
3;36;7;11;-0.07887111799437319
3;20;-52;43;-0.261144989656122
3;11;-57;-47;-0.13193845908427682
3;23;102;10;-0.12483720458518466
3;12;-57;-49;-0.21283888317345756
3;16;54;-124;-0.26262532086177637
3;21;47;-49;-0.12257371262758587
3;38;-58;38;-0.23006333485134445
3;29;-31;63;-0.20986809520238547
