0;27;-86;114;-0.01714404544174397
0;37;3;-125;-0.06337168858048581
0;23;63;116;-0.015284199753296313
0;30;14;49;-0.01828025616039164
0;34;30;19;-0.046251922622948416
0;35;94;-44;-0.015714225937586646
0;6;-16;-79;-0.018513516628229754
0;12;106;-69;-0.017907363635147
0;45;-27;-17;-0.015591119903149098
0;25;-89;85;-0.050561181712962755
0;10;34;-81;-0.015265960368674891
0;33;-99;92;-0.05052427181120889
0;36;1;-60;-0.05425641324952757
0;17;52;-122;-0.06369384988712778
0;44;-9;92;-0.053593292937092585
0;41;-83;1;-0.015980222632845043
0;39;90;8;-0.06594794099795886
0;38;103;76;-0.016241251664732892
0;4;-72;20;-0.06121583331442437
0;21;-33;-113;-0.01653521612317066
0;32;-8;-61;-0.05353214728102973
0;20;13;-17;-0.046617302709142994
0;29;-51;118;-0.01792704671345491
0;15;-90;84;-0.05074286039075915
0;7;71;-116;-0.06414299019464553
0;8;10;-107;-0.061493338769645245
0;16;-99;105;-0.10190354186826411
0;3;-82;-65;-0.015886939105226205
0;11;-58;12;-0.08248628774984901
0;0;47;-51;-0.01689544019532252
0;24;109;22;-0.0642793551379306
0;28;-42;-43;-0.0180659850344973
0;9;50;120;-0.014250908051065436
0;31;-32;-41;-0.06805078610575599
0;43;54;13;-0.09907029700932624
0;5;-59;-84;-0.017248843581036954
0;1;-72;70;-0.0558331468742026
0;13;47;82;-0.01656359349441283
0;26;2;84;-0.10329507477655264
0;40;28;-29;-0.04551953177652879
0;14;31;0;-0.07004920585726215
0;2;-10;77;-0.09373323856341897
0;42;-44;63;-0.01702638420880742
0;18;-72;72;-0.05641206427143086
0;22;49;8;-0.06764066782144984
0;19;60;27;-0.06077435606995307
1;41;-73;3;-0.03170476170356451
1;30;22;31;-0.036268028222216975
1;19;66;17;-0.11424368073258828
1;40;35;-17;-0.09076935027325028
1;6;-15;-89;-0.0367308169904077
1;15;-82;94;-0.10817914626697955
1;38;109;67;-0.03222264330282998
1;23;76;115;-0.03032385231053991
1;39;97;-6;-0.08321189700634624
1;26;2;84;-0.18167398842849214
1;27;-92;97;-0.12714199250558367
1;2;0;76;-0.17565842956925648
1;36;10;-53;-0.06950976984075896
1;45;-25;-35;-0.03093278188784776
1;32;-13;-50;-0.06868298542400009
1;10;29;-90;-0.03028766537145089
1;16;-110;97;-0.11907499947578382
1;0;61;-54;-0.0335205533475198
1;35;92;-56;-0.03117702426017188
1;33;-82;83;-0.18444971271931054
1;29;-59;104;-0.03556726067949434
1;20;22;-19;-0.06121234115372942
1;44;-11;82;-0.10204716908786704
1;11;-67;16;-0.12907991894258997
1;4;-62;21;-0.11579918785572074
1;17;37;-121;-0.07995234805531004
1;7;75;-107;-0.08158610242735742
1;21;-51;-107;-0.03280586878837055
1;13;50;96;-0.03286216949291498
1;5;-43;-77;-0.034221705664777335
1;34;21;17;-0.14857415573342614
1;37;-3;-117;-0.0786501733429974
1;14;27;-17;-0.16586437857248693
1;22;63;8;-0.12245598920893686
1;9;63;118;-0.05726214378171801
1;25;-81;78;-0.10024984745752685
1;31;-22;-49;-0.12664231935538983
1;42;-29;71;-0.03378034627027393
1;43;51;22;-0.15978705957034833
1;1;-65;79;-0.06999106383008857
1;8;20;-117;-0.07567679542710082
1;12;108;-80;-0.03552820945213164
1;18;-88;75;-0.10412075782079289
1;3;-72;-71;-0.03151968718476883
1;28;-32;-46;-0.13367172326763122
1;24;100;12;-0.08066348374698773
2;44;-5;72;-0.11635065476779771
2;9;74;116;-0.07059685753227596
2;35;85;-43;-0.0463924178095958
2;1;-49;78;-0.08392245411468036
2;43;40;9;-0.17528302683361463
2;25;-73;89;-0.14703718708957192
2;28;-22;-50;-0.14959896072984646
2;5;-58;-84;-0.05092300195517785
2;8;20;-106;-0.12829592677748036
2;18;-87;85;-0.15462243991455726
2;33;-75;76;-0.23088175796856636
2;12;102;-68;-0.052867121736044576
2;0;43;-52;-0.049879664689281844
2;10;22;-103;-0.08311303133363468
2;17;38;-106;-0.13675084774890434
2;30;37;27;-0.13913563859109512
2;26;5;95;-0.19610079350351917
2;24;89;-1;-0.09678546629829987
2;36;1;-62;-0.0845190727265307
2;31;-36;-58;-0.14215136055169997
2;3;-78;-81;-0.046902311295038746
2;6;-26;-83;-0.05465664054679076
2;42;-33;81;-0.050266244938756977
2;34;38;19;-0.16150630064756133
2;19;79;26;-0.12822130956043432
2;20;9;-27;-0.12213456625843766
2;14;41;-8;-0.21592132875882897
2;23;60;111;-0.11327680436937493
2;13;53;86;-0.0878953030015277
2;4;-53;9;-0.13140238911105195
2;38;105;84;-0.04794833267471754
2;45;-9;-38;-0.0933806205067087
2;32;-9;-38;-0.12506211723767113
2;27;-96;108;-0.14225176606723844
2;21;-56;-121;-0.04881619101092738
2;2;10;70;-0.18933922472704834
2;40;53;-24;-0.1040606072229362
2;15;-64;96;-0.12375364126957411
2;41;-63;-11;-0.07816336151530512
2;29;-44;112;-0.05292523122207715
2;22;73;21;-0.13837625780027984
2;39;99;5;-0.10019962971859941
2;11;-56;9;-0.14343856690804324
2;16;-106;82;-0.13597171376158323
2;37;7;-117;-0.09368420234930885
2;7;62;-110;-0.09875012486434587
3;35;72;-55;-0.061364365062228865
3;38;93;86;-0.06342241101665491
3;18;-80;68;-0.1684311559721191
3;29;-25;111;-0.0700054742359788
3;45;-18;-42;-0.14247699395698254
3;10;13;-95;-0.13719651849713677
3;28;-15;-60;-0.16527136239266627
3;19;87;19;-0.17681026912954778
3;11;-53;-4;-0.1575674765060493
3;24;74;-5;-0.11264949712879102
3;32;-6;-56;-0.1735078298409637
3;39;102;4;-0.15119317194512938
3;4;-41;22;-0.14675593914629792
3;27;-93;95;-0.15711978325190668
3;6;-31;-72;-0.07229565092627177
3;30;29;40;-0.15518972453402913
3;44;-9;62;-0.13042528467684944
3;23;79;113;-0.1267485752527613
3;1;-34;90;-0.09763094215471868
3;34;24;21;-0.17423153124307034
3;3;-81;-71;-0.062038813419544425
3;31;-27;-52;-0.15741225708886908
3;36;6;-75;-0.09928822676613003
3;42;-21;73;-0.1131373318602873
3;20;-10;-25;-0.1643205301246553
3;22;69;36;-0.1540418020941614
3;17;52;-98;-0.1518404339512982
3;21;-42;-110;-0.06457034807792328
3;0;26;-51;-0.0659770302495758
3;37;15;-106;-0.10847768689151926
3;13;57;74;-0.10305257164791604
3;12;108;-71;-0.069928611423415
3;9;56;108;-0.08371821586282502
3;25;-87;85;-0.18961263349635527
3;15;-81;87;-0.17546180033238157
3;5;-62;-71;-0.06735707750493192
3;41;-57;-1;-0.09289297036390531
3;43;28;6;-0.27140387469213845
3;2;3;62;-0.20280112716231546
3;7;51;-97;-0.11563952294234237
3;33;-74;59;-0.24126011039709505
3;40;44;-16;-0.11713920406142708
3;26;10;109;-0.2102967696973458
3;8;29;-115;-0.14141054202681058
3;16;-90;90;-0.15259808061880986
3;14;32;-23;-0.23134994414138066
4;20;-23;-27;-0.17703231693059351
4;22;76;43;-0.1694566976793408
4;21;-57;-115;-0.08007243863184721
4;5;-65;-60;-0.08352820784588999
4;9;44;113;-0.09662963246008527
4;34;33;11;-0.18675315814905125
4;24;81;-12;-0.12825970346599436
4;26;-1;110;-0.22426561027207115
4;17;64;-83;-0.16668858677445375
4;43;31;15;-0.2851139729134561
4;29;-41;117;-0.086812433361658
4;31;-14;-55;-0.17242897928144352
4;35;85;-52;-0.0760967611588198
4;42;-8;86;-0.1283535187593301
4;1;-37;102;-0.11112009438611636
4;6;-35;-81;-0.08965243713968096
4;44;0;72;-0.1901772997369915
4;13;61;91;-0.1179673239959621
4;33;-84;49;-0.2514724091867673
4;11;-65;-5;-0.1714703235504873
4;36;7;-89;-0.1468317439071034
4;0;25;-35;-0.081816837960905
4;27;-82;92;-0.23544513142634105
4;16;-74;82;-0.1689584256063208
4;12;110;-83;-0.08671711727578746
4;4;-28;35;-0.1618638323809799
4;40;51;-1;-0.13000854335050216
4;23;65;110;-0.14000479780201347
4;18;-92;74;-0.18201893257275992
4;15;-88;78;-0.1899597728699297
4;32;-24;-63;-0.21500859366753822
4;28;-4;-59;-0.2085102296477711
4;8;14;-115;-0.15431532343215149
4;10;26;-87;-0.18274983342280893
4;25;-100;84;-0.20315881485397302
4;37;34;-107;-0.1230344756810543
4;39;88;17;-0.16709320425836205
4;3;-82;-82;-0.07693313151005798
4;38;89;100;-0.07864890410512126
4;7;60;-91;-0.13225869065109097
4;30;18;34;-0.1709869451018763
4;41;-63;-16;-0.10738690547092788
4;2;-3;53;-0.21604763915861835
4;14;41;-11;-0.24653170167781147
4;19;85;32;-0.1897868325430424
4;45;-20;-25;-0.18412689636902513
5;36;-2;-77;-0.19400838919927765
5;35;80;-68;-0.09059343891786531
5;42;-22;81;-0.1433262466679882
5;0;30;-20;-0.13361346556218323
5;39;77;10;-0.18273883605458296
5;6;-24;-82;-0.10673151477367582
5;31;-22;-66;-0.18720543391893674
5;41;-74;-28;-0.12164893761623807
5;12;105;-93;-0.10323700703452188
5;44;-8;83;-0.2030707033265362
5;14;41;-25;-0.29710144379797654
5;30;6;27;-0.1865314101406378
5;40;52;-13;-0.14267197321095204
5;22;87;37;-0.1846249549351573
5;10;37;-79;-0.1950917964567188
5;13;57;72;-0.1326434403064395
5;5;-77;-71;-0.09944060010139266
5;33;-86;58;-0.2615213111958048
5;1;-40;112;-0.15723876420007676
5;2;6;45;-0.22908220696298043
5;7;50;-86;-0.18993565587910233
5;45;-22;-13;-0.1967719859302698
5;29;-28;121;-0.1356702996552993
5;38;86;85;-0.09363177330417216
5;15;-98;66;-0.2342567020752675
5;27;-68;82;-0.24882205476526364
5;19;102;33;-0.20255577094192112
5;24;91;-21;-0.14362014650180244
5;9;31;118;-0.10933446639178934
5;18;-87;58;-0.22493973418852675
5;20;-39;-29;-0.1895407151476367
5;32;-24;-74;-0.2275758086683244
5;37;32;-92;-0.17447947014963827
5;8;20;-122;-0.167013628335007
5;16;-83;93;-0.22397748251392324
5;23;55;107;-0.1530489207904776
5;4;-45;28;-0.17672999932390698
5;26;-13;115;-0.23801094939760092
5;21;-48;-106;-0.09532649573690832
5;43;35;27;-0.2986047095632327
5;28;-13;-63;-0.2561100730955047
5;11;-48;-8;-0.1851507250422143
5;17;81;-88;-0.18129916915243882
5;3;-93;-92;-0.09158914051112332
5;34;27;27;-0.19907443902453648
5;25;-107;102;-0.2547860071107222
6;41;-78;-11;-0.13568277724722333
6;39;88;14;-0.19813413774206434
6;24;98;-29;-0.15873482244903758
6;7;50;-86;-0.2236389095656135
6;36;6;-63;-0.207025714175313
6;45;-22;-25;-0.2092147540585345
6;44;-18;96;-0.21575781245864822
6;5;-58;-69;-0.11509839408080735
